gwtrait	gwchr	gwpeak	mediator	multi_abs_est	multi_padjust	mediator_gene	e_peak	eQTL_classification	gene_gwas_qtl	q99	prop_med	q99_mediator
logTotalMu	II	9296075	B0334.10.1_B0334.10	0.00289891917336796	0.909	B0334.10	11286461	Local eQTL	B0334.10.1_II_9296075	0.135949633089474	NA	NA
logTotalMu	II	9296075	C47G2.5b.1_saps-1	0.000211971186318667	0.91	saps-1	11146347	Local eQTL	C47G2.5b.1_II_9296075	0.135949633089474	NA	NA
logTotalMu	II	9296075	F54C9.9.1_F54C9.9	0.00111465861777937	0.91	F54C9.9	8486946	Local eQTL	F54C9.9.1_II_9296075	0.135949633089474	NA	NA
logTotalMu	II	9296075	F56H9.5.2_lin-25	0.000271121254382326	0.918	lin-25	12511453	Distant eQTL	F56H9.5.2_II_9296075	0.135949633089474	NA	NA
logTotalMu	II	9296075	Y57A10A.25.2_parn-2	0.000171674979458604	0.926	parn-2	12247349	Local eQTL	Y57A10A.25.2_II_9296075	0.135949633089474	NA	NA
logTotalMu	II	9296075	C54C6.2.1_ben-1	0.000974819280811264	0.927	ben-1	9695013	Distant eQTL	C54C6.2.1_II_9296075	0.135949633089474	NA	NA
logTotalMu	II	9296075	W04A8.1a.1_W04A8.1	0.00128366046031641	0.929	W04A8.1	12716738	Distant eQTL	W04A8.1a.1_II_9296075	0.135949633089474	NA	NA
logTotalMu	II	9296075	ZK177.8b.1_ZK177.8	0.00065512567992878	0.93	ZK177.8	6662962	Distant eQTL	ZK177.8b.1_II_9296075	0.135949633089474	NA	NA
logTotalMu	II	9296075	C16C8.12.1_C16C8.12	0.00170743203562123	0.931	C16C8.12	3758442	Local eQTL	C16C8.12.1_II_9296075	0.135949633089474	NA	NA
logTotalMu	II	9296075	C15F1.3b.1_tra-2	0.00114277900716441	0.932	tra-2	6964225	Local eQTL	C15F1.3b.1_II_9296075	0.135949633089474	NA	NA
logTotalMu	II	9296075	F18A1.3b.1_lir-1	0.000249941860503441	0.932	lir-1	8843293	Distant eQTL	F18A1.3b.1_II_9296075	0.135949633089474	NA	NA
logTotalMu	II	9296075	C24H11.5a.1_C24H11.5	0.000877496028936802	0.934	C24H11.5	11896616	Distant eQTL	C24H11.5a.1_II_9296075	0.135949633089474	NA	NA
logTotalMu	II	9296075	F35C5.5a.2_clec-62	0.000671018923406278	0.934	clec-62	12706232	Local eQTL	F35C5.5a.2_II_9296075	0.135949633089474	NA	NA
logTotalMu	II	9296075	Y34B4A.7.1_Y34B4A.7	0.000286519957548253	0.935	Y34B4A.7	9875099	Distant eQTL	Y34B4A.7.1_II_9296075	0.135949633089474	NA	NA
logTotalMu	II	9296075	ZK112.2d.1_ncl-1	0.000403600522667894	0.938	ncl-1	13108012	Distant eQTL	ZK112.2d.1_II_9296075	0.135949633089474	NA	NA
logTotalMu	II	9296075	C29E6.1c.1_let-653	0.000293324597277738	0.94	let-653	12162900	Distant eQTL	C29E6.1c.1_II_9296075	0.135949633089474	NA	NA
logTotalMu	II	9296075	Y54F10AM.2a.1_feh-1	0.00119742104579271	0.942	feh-1	7779364	Distant eQTL	Y54F10AM.2a.1_II_9296075	0.135949633089474	NA	NA
logTotalMu	II	9296075	F33A8.3.1_cey-1	6.77642239841898e-05	0.943	cey-1	11027007	Local eQTL	F33A8.3.1_II_9296075	0.135949633089474	NA	NA
logTotalMu	II	9296075	T26C5.3e.2_T26C5.3	9.97556777019395e-05	0.944	T26C5.3	7308038	Distant eQTL	T26C5.3e.2_II_9296075	0.135949633089474	NA	NA
logTotalMu	II	9296075	Y57A10A.4.1_Y57A10A.4	0.000137869580133882	0.944	Y57A10A.4	12054520	Local eQTL	Y57A10A.4.1_II_9296075	0.135949633089474	NA	NA
logTotalMu	II	9296075	C06C3.6.1_srh-48	0.000112191954593826	0.945	srh-48	10241725	Local eQTL	C06C3.6.1_II_9296075	0.135949633089474	NA	NA
logTotalMu	II	9296075	Y52D3.1a.2_strd-1	0.000786188546699007	0.947	strd-1	9446970	Distant eQTL	Y52D3.1a.2_II_9296075	0.135949633089474	NA	NA
logTotalMu	II	9296075	ZK1127.6_ZK1127.6	0.000202105275377367	0.949	ZK1127.6	6992469	Local eQTL	ZK1127.6_II_9296075	0.135949633089474	NA	NA
logTotalMu	II	9296075	W04H10.4a.1_clec-118	0.000254870985835336	0.951	clec-118	8087770	Distant eQTL	W04H10.4a.1_II_9296075	0.135949633089474	NA	NA
logTotalMu	II	9296075	ZK355.2a.2_ZK355.2	0.000328160013645762	0.956	ZK355.2	10258422	Distant eQTL	ZK355.2a.2_II_9296075	0.135949633089474	NA	NA
logTotalMu	II	9296075	E04D5.1a.2_eif-2A	0.000158279208798268	0.957	eif-2A	8843293	Distant eQTL	E04D5.1a.2_II_9296075	0.135949633089474	NA	NA
logTotalMu	II	9296075	Y46G5A.36.1_Y46G5A.36	0.000517336680624034	0.961	Y46G5A.36	12920024	Local eQTL	Y46G5A.36.1_II_9296075	0.135949633089474	NA	NA
logTotalMu	II	9296075	H12I13.6.1_H12I13.6	8.18697122495744e-05	0.962	H12I13.6	6059405	Local eQTL	H12I13.6.1_II_9296075	0.135949633089474	NA	NA
logTotalMu	II	9296075	Y51A2D.7b.2_ints-5	0.000180004625660732	0.962	ints-5	10444387	Distant eQTL	Y51A2D.7b.2_II_9296075	0.135949633089474	NA	NA
logTotalMu	II	9296075	F18A12.3_nep-7	0.000375187877897108	0.963	nep-7	4279365	Local eQTL	F18A12.3_II_9296075	0.135949633089474	NA	NA
logTotalMu	II	9296075	W09H1.5.2_mecr-1	0.00058462627400237	0.965	mecr-1	13182902	Local eQTL	W09H1.5.2_II_9296075	0.135949633089474	NA	NA
logTotalMu	II	9296075	Y38E10A.22a.2_Y38E10A.22	0.000110425494933508	0.965	Y38E10A.22	12618952	Local eQTL	Y38E10A.22a.2_II_9296075	0.135949633089474	NA	NA
logTotalMu	II	9296075	C05D9.5.1_ife-4	0.000419434701633311	0.968	ife-4	5529904	Distant eQTL	C05D9.5.1_II_9296075	0.135949633089474	NA	NA
logTotalMu	II	9296075	C18A3.1.2_damt-1	6.1894961488391e-05	0.972	damt-1	10722481	Distant eQTL	C18A3.1.2_II_9296075	0.135949633089474	NA	NA
logTotalMu	II	9296075	K10B2.3a.2_clec-88	0.000448160899834514	0.973	clec-88	5697717	Local eQTL	K10B2.3a.2_II_9296075	0.135949633089474	NA	NA
logTotalMu	II	9296075	C10F3.6.2_fut-8	6.77674054168926e-05	0.974	fut-8	13001144	Distant eQTL	C10F3.6.2_II_9296075	0.135949633089474	NA	NA
logTotalMu	II	9296075	Y46G5A.19a.2_spds-1	0.000127895684810336	0.979	spds-1	12812805	Local eQTL	Y46G5A.19a.2_II_9296075	0.135949633089474	NA	NA
logTotalMu	II	9296075	F54D5.11.1_gtf-2E2	2.80817362395904e-05	0.98	gtf-2E2	11524598	Local eQTL	F54D5.11.1_II_9296075	0.135949633089474	NA	NA
logTotalMu	II	9296075	F10C1.8.2_F10C1.8	0.000688231715060457	0.981	F10C1.8	5747196	Local eQTL	F10C1.8.2_II_9296075	0.135949633089474	NA	NA
logTotalMu	II	9296075	DH11.3.2_pgp-11	5.62228356364153e-05	0.992	pgp-11	7033661	Local eQTL	DH11.3.2_II_9296075	0.135949633089474	NA	NA
logTotalMu	II	9296075	C05D12.3c.1_C05D12.3	0.000121268607901846	0.994	C05D12.3	11143994	Local eQTL	C05D12.3c.1_II_9296075	0.135949633089474	NA	NA
logTotalMu	II	9296075	Y38E10A.7.1_lips-15	1.19689751892389e-05	0.998	lips-15	12666358	Local eQTL	Y38E10A.7.1_II_9296075	0.135949633089474	NA	NA
logTotalMu	III	4892173	C26E6.7a.2_eri-9	0.117014315270093	0	eri-9	4677262	Local eQTL	C26E6.7a.2_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	C29F9.11_fbxa-58	0.0763960748070026	0	fbxa-58	1010972	Local eQTL	C29F9.11_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	C34E10.3.2_gop-1	0.0589390383634623	0	gop-1	5185185	Local eQTL	C34E10.3.2_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	C44B9.4.1_athp-1	0.126060348672995	0	athp-1	10924547	Local eQTL	C44B9.4.1_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	F10E9.6c.1_mig-10	0.0829023398802579	0	mig-10	9479950	Distant eQTL	F10E9.6c.1_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	F27B3.7_F27B3.7	0.052133361416455	0	F27B3.7	5907927	Local eQTL	F27B3.7_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	F59E12.16c_F59E12.16	0.171294641493855	0	F59E12.16	9039944	Distant eQTL	F59E12.16c_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	F59E12.16
logTotalMu	III	4892173	H05C05.1a.2_H05C05.1	0.106963892225689	0	H05C05.1	3485330	Local eQTL	H05C05.1a.2_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	H14E04.2c.2_H14E04.2	0.0991456316471737	0	H14E04.2	3920094	Distant eQTL	H14E04.2c.2_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	K11H3.8a.1_K11H3.8	0.129739615113512	0	K11H3.8	8269370	Distant eQTL	K11H3.8a.1_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	Y71H2AM.20a.1_Y71H2AM.20	0.110378863038389	0	Y71H2AM.20	2711178	Local eQTL	Y71H2AM.20a.1_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	Y71H2AM.20b.1_Y71H2AM.20	0.146989665046745	0	Y71H2AM.20	2771432	Local eQTL	Y71H2AM.20b.1_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	Y71H2AM.20
logTotalMu	III	4892173	Y82E9BL.9_Y82E9BL.9	0.0735990030372819	0	Y82E9BL.9	1380538	Local eQTL	Y82E9BL.9_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	ZC47.4.1_fbxa-30	0.10026954370151	0	fbxa-30	1179178	Local eQTL	ZC47.4.1_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	B0303.3.1_B0303.3	0.0562524324620547	0.001	B0303.3	8816076	Local eQTL	B0303.3.1_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	C06E1.11.1_C06E1.11	0.0825196886448106	0.001	C06E1.11	8612723	Local eQTL	C06E1.11.1_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	C13G5.2.1_C13G5.2	0.0972982933852566	0.001	C13G5.2	8612723	Local eQTL	C13G5.2.1_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	F54H12.4.1_F54H12.4	0.06304321210944	0.001	F54H12.4	8657261	Local eQTL	F54H12.4.1_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	F56D2.1d.1_ucr-1	0.056149357706143	0.001	ucr-1	5595307	Local eQTL	F56D2.1d.1_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	F59E12.15.1_F59E12.15	0.235615258245276	0.001	F59E12.15	12614426	Distant eQTL	F59E12.15.1_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	F59E12.15
logTotalMu	III	4892173	Y53G8AR.6.2_Y53G8AR.6	0.0645060954006171	0.001	Y53G8AR.6	3272136	Local eQTL	Y53G8AR.6.2_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	Y71H2AM.17.1_swsn-3	0.0484828218676121	0.001	swsn-3	2763597	Local eQTL	Y71H2AM.17.1_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	C26E6.12.2_C26E6.12	0.0872050501937164	0.002	C26E6.12	5395065	Local eQTL	C26E6.12.2_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	F09G8.7.2_F09G8.7	0.101868180776496	0.002	F09G8.7	8353285	Local eQTL	F09G8.7.2_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	Y119D3B.21.1_Y119D3B.21	0.0649813095742624	0.002	Y119D3B.21	1213440	Local eQTL	Y119D3B.21.1_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	Y75B8A.25.2_Y75B8A.25	0.0480251664185551	0.002	Y75B8A.25	12328097	Local eQTL	Y75B8A.25.2_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	ZC47.11_ZC47.11	0.0530487022947238	0.002	ZC47.11	1286892	Local eQTL	ZC47.11_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	ZC47.8_ZC47.8	0.0860580856126325	0.002	ZC47.8	1267373	Local eQTL	ZC47.8_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	C26E6.7b.1_eri-9	0.085249199139205	0.003	eri-9	9541373	Distant eQTL	C26E6.7b.1_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	C30D11.1a.1_unc-103	0.0479464672013734	0.003	unc-103	3237714	Local eQTL	C30D11.1a.1_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	K01G5.2b.1_hpl-2	0.0560211498888504	0.003	hpl-2	10731404	Local eQTL	K01G5.2b.1_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	K01G5.8a.1_K01G5.8	0.0582362998800347	0.003	K01G5.8	10924547	Local eQTL	K01G5.8a.1_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	Y53F4B.17.1_Y53F4B.17	0.0747224749933818	0.003	Y53F4B.17	12772042	Distant eQTL	Y53F4B.17.1_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	Y67D2.1.1_rep-1	0.0575340936961513	0.003	rep-1	1604698	Local eQTL	Y67D2.1.1_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	C13G5.2.2_C13G5.2	0.0546851238805892	0.004	C13G5.2	8612723	Local eQTL	C13G5.2.2_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	C24H11.6.1_immp-1	0.0773431691691916	0.004	immp-1	11790052	Local eQTL	C24H11.6.1_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	E02H9.12_E02H9.12	0.053769837559663	0.004	E02H9.12	2449975	Local eQTL	E02H9.12_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	F39H12.4.1_igcm-1	0.0566017934690961	0.004	igcm-1	1644607	Distant eQTL	F39H12.4.1_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	R07E5.10.1_pdcd-2	0.0404202330084538	0.004	pdcd-2	5709836	Distant eQTL	R07E5.10.1_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	Y119D3B.20_fbxa-92	0.0532669024358037	0.004	fbxa-92	1322691	Local eQTL	Y119D3B.20_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	Y39A3A.4.1_Y39A3A.4	0.0608330293071476	0.005	Y39A3A.4	2141486	Local eQTL	Y39A3A.4.1_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	Y48G9A.10.1_cpt-3	0.059370482277544	0.006	cpt-3	2518995	Local eQTL	Y48G9A.10.1_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	T16G12.3.1_T16G12.3	0.0597576611668233	0.007	T16G12.3	9771875	Local eQTL	T16G12.3.1_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	Y111B2A.22b.1_ssl-1	0.041080603894027	0.007	ssl-1	12747126	Local eQTL	Y111B2A.22b.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	Y75B8A.7.2_Y75B8A.7	0.04562469493025	0.007	Y75B8A.7	12074899	Local eQTL	Y75B8A.7.2_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	Y48A6C.6_Y48A6C.6	0.0370893160060305	0.008	Y48A6C.6	11089532	Local eQTL	Y48A6C.6_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	Y66D12A.8a.2_Y66D12A.8	0.0563317634356102	0.008	Y66D12A.8	11574533	Local eQTL	Y66D12A.8a.2_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	B0336.9c.1_swp-1	0.0494294997545513	0.009	swp-1	5660718	Local eQTL	B0336.9c.1_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	C07H6.2.1_C07H6.2	0.0398517599801695	0.009	C07H6.2	9993012	Distant eQTL	C07H6.2.1_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	Y66D12A.1.1_Y66D12A.1	0.0508560854603695	0.009	Y66D12A.1	11536759	Local eQTL	Y66D12A.1.1_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	K01G5.8a.2_K01G5.8	0.0575994384189582	0.01	K01G5.8	10756158	Local eQTL	K01G5.8a.2_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	Y39A1A.11a.2_dhs-11	0.0433438575964812	0.01	dhs-11	10637159	Local eQTL	Y39A1A.11a.2_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	B0280.13.2_viro-2	0.0435487111098101	0.012	viro-2	7145610	Local eQTL	B0280.13.2_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	F40G9.11.1_mxl-2	0.0765874261362254	0.012	mxl-2	82016	Local eQTL	F40G9.11.1_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	M01G5.1.2_M01G5.1	0.0437743514593039	0.012	M01G5.1	1518365	Local eQTL	M01G5.1.2_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	T20B3.8_clec-23	0.0551593836420568	0.012	clec-23	3140634	Distant eQTL	T20B3.8_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	Y55B1BR.3.1_cec-8	0.0313427691532889	0.012	cec-8	1604698	Distant eQTL	Y55B1BR.3.1_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	C26E6.7c.1_eri-9	0.0846973939950621	0.013	eri-9	6865201	Distant eQTL	C26E6.7c.1_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	F40G9.11.2_mxl-2	0.0794055754978893	0.013	mxl-2	82016	Local eQTL	F40G9.11.2_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	Y49E10.2.1_glrx-5	0.0460760464001687	0.013	glrx-5	12328097	Local eQTL	Y49E10.2.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	Y119D3B.16.1_mrpl-45	0.0945608177212107	0.015	mrpl-45	1098862	Local eQTL	Y119D3B.16.1_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	B0280.13.1_viro-2	0.0334457743999958	0.016	viro-2	7145610	Local eQTL	B0280.13.1_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	ZK328.2.2_eftu-2	0.0316032500851049	0.016	eftu-2	6069775	Local eQTL	ZK328.2.2_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	T10F2.1b.2_gars-1	0.0480002051130983	0.017	gars-1	4922974	Local eQTL	T10F2.1b.2_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	Y111B2A.1.1_Y111B2A.1	0.0327466467266299	0.019	Y111B2A.1	12495639	Local eQTL	Y111B2A.1.1_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	Y49E10.5_Y49E10.5	0.05342178972131	0.019	Y49E10.5	12381429	Local eQTL	Y49E10.5_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	E02H9.2_E02H9.2	0.0264264122230381	0.022	E02H9.2	2332063	Local eQTL	E02H9.2_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	F21A3.6.1_glb-14	0.0361706961314223	0.022	glb-14	12695670	Distant eQTL	F21A3.6.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	F52C9.1.1_sorf-2	0.0535449197577438	0.022	sorf-2	5332159	Local eQTL	F52C9.1.1_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	Y54G11B.1.2_dmsr-6	0.0274783653704505	0.022	dmsr-6	12619451	Distant eQTL	Y54G11B.1.2_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	F47D12.4a.1_hmg-1.2	0.0260228127370063	0.024	hmg-1.2	3329752	Distant eQTL	F47D12.4a.1_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	Y39A1A.25_Y39A1A.25	0.0249631109140395	0.024	Y39A1A.25	10522661	Local eQTL	Y39A1A.25_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	Y71H2AM.22a.1_twk-45	0.0376280172627997	0.024	twk-45	2794606	Local eQTL	Y71H2AM.22a.1_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	ZC47.5.1_fbxa-31	0.0430215042318223	0.024	fbxa-31	1286158	Local eQTL	ZC47.5.1_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	T16G12.4.1_T16G12.4	0.038582980802078	0.025	T16G12.4	8279980	Distant eQTL	T16G12.4.1_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	T16G12.4.2_T16G12.4	0.0385579348186686	0.025	T16G12.4	9858358	Local eQTL	T16G12.4.2_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	F07G6.7.1_fbxa-53	0.0263908533679317	0.026	fbxa-53	763976	Distant eQTL	F07G6.7.1_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	H14A12.4.1_mls-1	0.0460452327265669	0.026	mls-1	9993012	Distant eQTL	H14A12.4.1_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	Y66D12A.7.1_Y66D12A.7	0.0351353550002932	0.026	Y66D12A.7	11660231	Local eQTL	Y66D12A.7.1_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	B0524.5.1_B0524.5	0.0448936298409136	0.027	B0524.5	1895735	Local eQTL	B0524.5.1_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	R06B9.3.1_arrd-13	0.0341681798287538	0.027	arrd-13	12000745	Distant eQTL	R06B9.3.1_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	F48E3.8e.1_F48E3.8	0.0370744856017208	0.029	F48E3.8	2616830	Distant eQTL	F48E3.8e.1_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	Y82E9BL.10.1_fbxa-14	0.0312266288449135	0.029	fbxa-14	1225561	Local eQTL	Y82E9BL.10.1_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	B0280.1a.1_ggtb-1	0.0342962840828771	0.031	ggtb-1	7145610	Local eQTL	B0280.1a.1_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	Y53F4B.20.1_Y53F4B.20	0.0305186226507789	0.031	Y53F4B.20	12619451	Distant eQTL	Y53F4B.20.1_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	C38D4.10.1_C38D4.10	0.0425624337476825	0.032	C38D4.10	10433216	Distant eQTL	C38D4.10.1_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	T05A12.2a.1_tre-2	0.0370547896124473	0.033	tre-2	3353294	Distant eQTL	T05A12.2a.1_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	B0303.11a.2_B0303.11	0.043121563794441	0.034	B0303.11	8778247	Local eQTL	B0303.11a.2_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	F09G8.5.1_F09G8.5	0.0541557519492345	0.034	F09G8.5	7469275	Local eQTL	F09G8.5.1_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	F59H6.11.1_bath-5	0.0419672938894195	0.034	bath-5	11835006	Distant eQTL	F59H6.11.1_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	R07C3.5.1_fbxc-34	0.0244854063683804	0.036	fbxc-34	1604698	Distant eQTL	R07C3.5.1_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	R107.2.2_R107.2	0.0269825046176922	0.036	R107.2	9045048	Local eQTL	R107.2.2_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	Y56A3A.19.2_Y56A3A.19	0.0615525425017051	0.036	Y56A3A.19	11913744	Local eQTL	Y56A3A.19.2_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	K08E5.1b.1_K08E5.1	0.0446460149511715	0.037	K08E5.1	10090816	Local eQTL	K08E5.1b.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	Y56A3A.2.1_Y56A3A.2	0.0265383279616635	0.037	Y56A3A.2	11850542	Local eQTL	Y56A3A.2.1_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	K01G5.8b.2_K01G5.8	0.0474318741951388	0.038	K01G5.8	10756158	Local eQTL	K01G5.8b.2_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	ZK637.7a.1_lin-9	0.0445194207056428	0.038	lin-9	8918935	Local eQTL	ZK637.7a.1_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
logTotalMu	III	4892173	Y48A6C.1_Y48A6C.1	0.0225110423874743	0.039	Y48A6C.1	11089532	Local eQTL	Y48A6C.1_III_4892173	0.135949633089474	NA	NA
logTotalMu	III	4892173	Y53G8AR.3a.2_ral-1	0.0400020549546255	0.039	ral-1	5540044	Distant eQTL	Y53G8AR.3a.2_III_4892173	0.135949633089474	0 ≤ prop_med ≤ 1	NA
